hash_sha256,filename,relative_path,size_bytes,size_human,duplicate_count,is_cross_tree,recommendation
fb5e9a66fc68f5d85ea2621a97f3736bfa6c05d6b5f9a4feddcf523d7fddc848,Development and Testing of Retrieval Augmented Generation in Large Language Models.pdf,archive/papers/papers needs to read/Development and Testing of Retrieval Augmented Generation in Large Language Models.pdf,620548,606.0 KB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
fb5e9a66fc68f5d85ea2621a97f3736bfa6c05d6b5f9a4feddcf523d7fddc848,Development and Testing of Retrieval Augmented Generation in Large Language Models.pdf,archive/papers/research_papers/76 papers/Development and Testing of Retrieval Augmented Generation in Large Language Models.pdf,620548,606.0 KB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
fb5e9a66fc68f5d85ea2621a97f3736bfa6c05d6b5f9a4feddcf523d7fddc848,Development and Testing of Retrieval Augmented Generation in Large Language Models.pdf,archive/research_papers/76 papers/Development and Testing of Retrieval Augmented Generation in Large Language Models.pdf,620548,606.0 KB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
fb5e9a66fc68f5d85ea2621a97f3736bfa6c05d6b5f9a4feddcf523d7fddc848,Development and Testing of Retrieval Augmented Generation in Large Language Models.pdf,thesis/refs/papers_all/01_mlops/Development and Testing of Retrieval Augmented Generation in Large Language Models.pdf,620548,606.0 KB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
8bca9d7e3a5bbe47d6c53baccf55ee0d4e97b28360c395cbaf413212264a014c,Development of a two-stage depression symptom detection model.pdf,archive/papers/papers needs to read/Development of a two-stage depression symptom detection model.pdf,971947,949.2 KB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
8bca9d7e3a5bbe47d6c53baccf55ee0d4e97b28360c395cbaf413212264a014c,Development of a two-stage depression symptom detection model.pdf,archive/papers/research_papers/76 papers/Development of a two-stage depression symptom detection model.pdf,971947,949.2 KB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
8bca9d7e3a5bbe47d6c53baccf55ee0d4e97b28360c395cbaf413212264a014c,Development of a two-stage depression symptom detection model.pdf,archive/research_papers/76 papers/Development of a two-stage depression symptom detection model.pdf,971947,949.2 KB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
8bca9d7e3a5bbe47d6c53baccf55ee0d4e97b28360c395cbaf413212264a014c,Development of a two-stage depression symptom detection model.pdf,thesis/refs/papers_all/06_mental_health_anxiety/Development of a two-stage depression symptom detection model.pdf,971947,949.2 KB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
777f1c53675cdd571c65966928d527f40b01335681bb26308d6ba8d20e269178,DevOps-Driven Real-Time Health Analytics.pdf,archive/papers/papers needs to read/DevOps-Driven Real-Time Health Analytics.pdf,777044,758.8 KB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
777f1c53675cdd571c65966928d527f40b01335681bb26308d6ba8d20e269178,DevOps-Driven Real-Time Health Analytics.pdf,archive/papers/research_papers/76 papers/DevOps-Driven Real-Time Health Analytics.pdf,777044,758.8 KB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
777f1c53675cdd571c65966928d527f40b01335681bb26308d6ba8d20e269178,DevOps-Driven Real-Time Health Analytics.pdf,archive/research_papers/76 papers/DevOps-Driven Real-Time Health Analytics.pdf,777044,758.8 KB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
777f1c53675cdd571c65966928d527f40b01335681bb26308d6ba8d20e269178,DevOps-Driven Real-Time Health Analytics.pdf,thesis/refs/papers_all/01_mlops/DevOps-Driven Real-Time Health Analytics.pdf,777044,758.8 KB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
6ca00297a90385cd0cf388098a69d55986afb7d497a489e954f1fd252b4c2564,"Dynamic and Distributed Intelligence over Smart Devices, Internet of Things Edges, and Cloud Computing for Human Activity Recognition Using Wearable Sensors.pdf","archive/papers/papers needs to read/Dynamic and Distributed Intelligence over Smart Devices, Internet of Things Edges, and Cloud Computing for Human Activity Recognition Using Wearable Sensors.pdf",756206,738.5 KB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
6ca00297a90385cd0cf388098a69d55986afb7d497a489e954f1fd252b4c2564,"Dynamic and Distributed Intelligence over Smart Devices, Internet of Things Edges, and Cloud Computing for Human Activity Recognition Using Wearable Sensors.pdf","archive/papers/research_papers/76 papers/Dynamic and Distributed Intelligence over Smart Devices, Internet of Things Edges, and Cloud Computing for Human Activity Recognition Using Wearable Sensors.pdf",756206,738.5 KB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
6ca00297a90385cd0cf388098a69d55986afb7d497a489e954f1fd252b4c2564,"Dynamic and Distributed Intelligence over Smart Devices, Internet of Things Edges, and Cloud Computing for Human Activity Recognition Using Wearable Sensors.pdf","archive/research_papers/76 papers/Dynamic and Distributed Intelligence over Smart Devices, Internet of Things Edges, and Cloud Computing for Human Activity Recognition Using Wearable Sensors.pdf",756206,738.5 KB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
6ca00297a90385cd0cf388098a69d55986afb7d497a489e954f1fd252b4c2564,"Dynamic and Distributed Intelligence over Smart Devices, Internet of Things Edges, and Cloud Computing for Human Activity Recognition Using Wearable Sensors.pdf","thesis/refs/papers_all/03_har_wearables/Dynamic and Distributed Intelligence over Smart Devices, Internet of Things Edges, and Cloud Computing for Human Activity Recognition Using Wearable Sensors.pdf",756206,738.5 KB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
47bc3881b27a64e09c93251b911e9656b3d90c5e947d66e9e7ff3928144220ee,Enhancing Health Information Retrieval with RAG by Prioritizing Topical Relevance and Factual Accuracy.pdf,archive/papers/papers needs to read/Enhancing Health Information Retrieval with RAG by Prioritizing Topical Relevance and Factual Accuracy.pdf,2502469,2.39 MB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
47bc3881b27a64e09c93251b911e9656b3d90c5e947d66e9e7ff3928144220ee,Enhancing Health Information Retrieval with RAG by Prioritizing Topical Relevance and Factual Accuracy.pdf,archive/papers/research_papers/76 papers/Enhancing Health Information Retrieval with RAG by Prioritizing Topical Relevance and Factual Accuracy.pdf,2502469,2.39 MB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
47bc3881b27a64e09c93251b911e9656b3d90c5e947d66e9e7ff3928144220ee,Enhancing Health Information Retrieval with RAG by Prioritizing Topical Relevance and Factual Accuracy.pdf,archive/research_papers/76 papers/Enhancing Health Information Retrieval with RAG by Prioritizing Topical Relevance and Factual Accuracy.pdf,2502469,2.39 MB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
47bc3881b27a64e09c93251b911e9656b3d90c5e947d66e9e7ff3928144220ee,Enhancing Health Information Retrieval with RAG by Prioritizing Topical Relevance and Factual Accuracy.pdf,thesis/refs/papers_all/01_mlops/Enhancing Health Information Retrieval with RAG by Prioritizing Topical Relevance and Factual Accuracy.pdf,2502469,2.39 MB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
750c8cbec7a8b689769e69915f0c70e98b47064aa1e9a93a455e3d225d2ba971,Enhancing Multimodal Electronic Health Records.pdf,archive/papers/papers needs to read/Enhancing Multimodal Electronic Health Records.pdf,2533348,2.42 MB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
750c8cbec7a8b689769e69915f0c70e98b47064aa1e9a93a455e3d225d2ba971,Enhancing Multimodal Electronic Health Records.pdf,archive/papers/research_papers/76 papers/Enhancing Multimodal Electronic Health Records.pdf,2533348,2.42 MB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
750c8cbec7a8b689769e69915f0c70e98b47064aa1e9a93a455e3d225d2ba971,Enhancing Multimodal Electronic Health Records.pdf,archive/research_papers/76 papers/Enhancing Multimodal Electronic Health Records.pdf,2533348,2.42 MB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
750c8cbec7a8b689769e69915f0c70e98b47064aa1e9a93a455e3d225d2ba971,Enhancing Multimodal Electronic Health Records.pdf,thesis/refs/papers_all/01_mlops/Enhancing Multimodal Electronic Health Records.pdf,2533348,2.42 MB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
652b74465f863c4ecb762330f9a2863ce8a972c8933b7961a0312c423f449dc9,Enhancing Retrieval-augmented Generation with Knowledge Graph-Elicited Reasoning for Healthcare Copilot.pdf,archive/papers/papers needs to read/Enhancing Retrieval-augmented Generation with Knowledge Graph-Elicited Reasoning for Healthcare Copilot.pdf,5798044,5.53 MB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
652b74465f863c4ecb762330f9a2863ce8a972c8933b7961a0312c423f449dc9,Enhancing Retrieval-augmented Generation with Knowledge Graph-Elicited Reasoning for Healthcare Copilot.pdf,archive/papers/research_papers/76 papers/Enhancing Retrieval-augmented Generation with Knowledge Graph-Elicited Reasoning for Healthcare Copilot.pdf,5798044,5.53 MB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
652b74465f863c4ecb762330f9a2863ce8a972c8933b7961a0312c423f449dc9,Enhancing Retrieval-augmented Generation with Knowledge Graph-Elicited Reasoning for Healthcare Copilot.pdf,archive/research_papers/76 papers/Enhancing Retrieval-augmented Generation with Knowledge Graph-Elicited Reasoning for Healthcare Copilot.pdf,5798044,5.53 MB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
652b74465f863c4ecb762330f9a2863ce8a972c8933b7961a0312c423f449dc9,Enhancing Retrieval-augmented Generation with Knowledge Graph-Elicited Reasoning for Healthcare Copilot.pdf,thesis/refs/papers_all/01_mlops/Enhancing Retrieval-augmented Generation with Knowledge Graph-Elicited Reasoning for Healthcare Copilot.pdf,5798044,5.53 MB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
278327a3a78a76b667c423b3a526afef43bd6c4e3f12be300e490a2f3637d6a8,Evaluating BiLSTM and CNN+GRU Approaches for Human Activity Recognition Using WiFi CSI Data.pdf,archive/papers/papers needs to read/Evaluating BiLSTM and CNN+GRU Approaches for Human Activity Recognition Using WiFi CSI Data.pdf,2879413,2.75 MB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
278327a3a78a76b667c423b3a526afef43bd6c4e3f12be300e490a2f3637d6a8,Evaluating BiLSTM and CNN+GRU Approaches for Human Activity Recognition Using WiFi CSI Data.pdf,archive/papers/research_papers/76 papers/Evaluating BiLSTM and CNN+GRU Approaches for Human Activity Recognition Using WiFi CSI Data.pdf,2879413,2.75 MB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
278327a3a78a76b667c423b3a526afef43bd6c4e3f12be300e490a2f3637d6a8,Evaluating BiLSTM and CNN+GRU Approaches for Human Activity Recognition Using WiFi CSI Data.pdf,archive/research_papers/76 papers/Evaluating BiLSTM and CNN+GRU Approaches for Human Activity Recognition Using WiFi CSI Data.pdf,2879413,2.75 MB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
278327a3a78a76b667c423b3a526afef43bd6c4e3f12be300e490a2f3637d6a8,Evaluating BiLSTM and CNN+GRU Approaches for Human Activity Recognition Using WiFi CSI Data.pdf,thesis/refs/papers_all/03_har_wearables/Evaluating BiLSTM and CNN+GRU Approaches for Human Activity Recognition Using WiFi CSI Data.pdf,2879413,2.75 MB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
f7a2c4c2c2d34ece8c06ff6e10407b5762994ce73a4d2bd32e0b840557387dd6,Evaluating large language models on medical evidence summarization.pdf,archive/papers/papers needs to read/Evaluating large language models on medical evidence summarization.pdf,646833,631.7 KB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
f7a2c4c2c2d34ece8c06ff6e10407b5762994ce73a4d2bd32e0b840557387dd6,Evaluating large language models on medical evidence summarization.pdf,archive/papers/research_papers/76 papers/Evaluating large language models on medical evidence summarization.pdf,646833,631.7 KB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
f7a2c4c2c2d34ece8c06ff6e10407b5762994ce73a4d2bd32e0b840557387dd6,Evaluating large language models on medical evidence summarization.pdf,archive/research_papers/76 papers/Evaluating large language models on medical evidence summarization.pdf,646833,631.7 KB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
f7a2c4c2c2d34ece8c06ff6e10407b5762994ce73a4d2bd32e0b840557387dd6,Evaluating large language models on medical evidence summarization.pdf,thesis/refs/papers_all/01_mlops/Evaluating large language models on medical evidence summarization.pdf,646833,631.7 KB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
03274e67f1ffcaf359321073ed59e9dfbbaec53ca3c9f9c2cc4a992e67b4e5cb,Exploring the Capabilities of LLMs for IMU-based Fine-grained.pdf,archive/papers/papers needs to read/Exploring the Capabilities of LLMs for IMU-based Fine-grained.pdf,3486455,3.32 MB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
03274e67f1ffcaf359321073ed59e9dfbbaec53ca3c9f9c2cc4a992e67b4e5cb,Exploring the Capabilities of LLMs for IMU-based Fine-grained.pdf,archive/papers/research_papers/76 papers/Exploring the Capabilities of LLMs for IMU-based Fine-grained.pdf,3486455,3.32 MB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
03274e67f1ffcaf359321073ed59e9dfbbaec53ca3c9f9c2cc4a992e67b4e5cb,Exploring the Capabilities of LLMs for IMU-based Fine-grained.pdf,archive/research_papers/76 papers/Exploring the Capabilities of LLMs for IMU-based Fine-grained.pdf,3486455,3.32 MB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
03274e67f1ffcaf359321073ed59e9dfbbaec53ca3c9f9c2cc4a992e67b4e5cb,Exploring the Capabilities of LLMs for IMU-based Fine-grained.pdf,thesis/refs/papers_all/04_domain_adaptation/Exploring the Capabilities of LLMs for IMU-based Fine-grained.pdf,3486455,3.32 MB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
f424ddf511aca907cb948eedbeb9b7c9c3f2a99449834ce45153af82c2d60b9b,Human Activity Recognition using Multi-Head CNN followed by LSTM.pdf,archive/papers/papers needs to read/Human Activity Recognition using Multi-Head CNN followed by LSTM.pdf,491531,480.0 KB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
f424ddf511aca907cb948eedbeb9b7c9c3f2a99449834ce45153af82c2d60b9b,Human Activity Recognition using Multi-Head CNN followed by LSTM.pdf,archive/papers/research_papers/76 papers/Human Activity Recognition using Multi-Head CNN followed by LSTM.pdf,491531,480.0 KB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
f424ddf511aca907cb948eedbeb9b7c9c3f2a99449834ce45153af82c2d60b9b,Human Activity Recognition using Multi-Head CNN followed by LSTM.pdf,archive/research_papers/76 papers/Human Activity Recognition using Multi-Head CNN followed by LSTM.pdf,491531,480.0 KB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
f424ddf511aca907cb948eedbeb9b7c9c3f2a99449834ce45153af82c2d60b9b,Human Activity Recognition using Multi-Head CNN followed by LSTM.pdf,thesis/refs/papers_all/03_har_wearables/Human Activity Recognition using Multi-Head CNN followed by LSTM.pdf,491531,480.0 KB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
d66d1fbd738a72fd33af22308948fc2ebc9766740994d84d521be0baa0c2ee5d,Human Activity Recognition Using Tools of Convolutional Neural Networks.pdf,archive/papers/papers needs to read/Human Activity Recognition Using Tools of Convolutional Neural Networks.pdf,557963,544.9 KB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
d66d1fbd738a72fd33af22308948fc2ebc9766740994d84d521be0baa0c2ee5d,Human Activity Recognition Using Tools of Convolutional Neural Networks.pdf,archive/papers/research_papers/76 papers/Human Activity Recognition Using Tools of Convolutional Neural Networks.pdf,557963,544.9 KB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
d66d1fbd738a72fd33af22308948fc2ebc9766740994d84d521be0baa0c2ee5d,Human Activity Recognition Using Tools of Convolutional Neural Networks.pdf,archive/research_papers/76 papers/Human Activity Recognition Using Tools of Convolutional Neural Networks.pdf,557963,544.9 KB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
d66d1fbd738a72fd33af22308948fc2ebc9766740994d84d521be0baa0c2ee5d,Human Activity Recognition Using Tools of Convolutional Neural Networks.pdf,thesis/refs/papers_all/03_har_wearables/Human Activity Recognition Using Tools of Convolutional Neural Networks.pdf,557963,544.9 KB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
7cedc38acbe1e451905d267bb267fbba7b9c33b203d179189f5e0ad31e4b96a6,I-ETL an interoperability-aware health (meta)data pipeline to enable federated analyses.pdf,archive/papers/papers needs to read/I-ETL an interoperability-aware health (meta)data pipeline to enable federated analyses.pdf,485959,474.6 KB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
7cedc38acbe1e451905d267bb267fbba7b9c33b203d179189f5e0ad31e4b96a6,I-ETL an interoperability-aware health (meta)data pipeline to enable federated analyses.pdf,archive/papers/research_papers/76 papers/I-ETL an interoperability-aware health (meta)data pipeline to enable federated analyses.pdf,485959,474.6 KB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
7cedc38acbe1e451905d267bb267fbba7b9c33b203d179189f5e0ad31e4b96a6,I-ETL an interoperability-aware health (meta)data pipeline to enable federated analyses.pdf,archive/research_papers/76 papers/I-ETL an interoperability-aware health (meta)data pipeline to enable federated analyses.pdf,485959,474.6 KB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
7cedc38acbe1e451905d267bb267fbba7b9c33b203d179189f5e0ad31e4b96a6,I-ETL an interoperability-aware health (meta)data pipeline to enable federated analyses.pdf,thesis/refs/papers_all/05_deployment_cicd/I-ETL an interoperability-aware health (meta)data pipeline to enable federated analyses.pdf,485959,474.6 KB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
c5d2e7978db93c0eb18799298a9e158e88b551c4e26d585db9b8086dcbeeb9fd,Implications on Human Activity Recognition Research.pdf,archive/papers/papers needs to read/Implications on Human Activity Recognition Research.pdf,1610808,1.54 MB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
c5d2e7978db93c0eb18799298a9e158e88b551c4e26d585db9b8086dcbeeb9fd,Implications on Human Activity Recognition Research.pdf,archive/papers/research_papers/76 papers/Implications on Human Activity Recognition Research.pdf,1610808,1.54 MB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
c5d2e7978db93c0eb18799298a9e158e88b551c4e26d585db9b8086dcbeeb9fd,Implications on Human Activity Recognition Research.pdf,archive/research_papers/76 papers/Implications on Human Activity Recognition Research.pdf,1610808,1.54 MB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
c5d2e7978db93c0eb18799298a9e158e88b551c4e26d585db9b8086dcbeeb9fd,Implications on Human Activity Recognition Research.pdf,thesis/refs/papers_all/03_har_wearables/Implications on Human Activity Recognition Research.pdf,1610808,1.54 MB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
37e48727ec083904e61ec662c95bb9dc7f5ec3ebc836ae37506e0ba44e4a1e12,Learning the Language of wearable sensors.pdf,archive/papers/papers needs to read/Learning the Language of wearable sensors.pdf,9630211,9.18 MB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
37e48727ec083904e61ec662c95bb9dc7f5ec3ebc836ae37506e0ba44e4a1e12,Learning the Language of wearable sensors.pdf,archive/papers/research_papers/76 papers/Learning the Language of wearable sensors.pdf,9630211,9.18 MB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
37e48727ec083904e61ec662c95bb9dc7f5ec3ebc836ae37506e0ba44e4a1e12,Learning the Language of wearable sensors.pdf,archive/research_papers/76 papers/Learning the Language of wearable sensors.pdf,9630211,9.18 MB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
37e48727ec083904e61ec662c95bb9dc7f5ec3ebc836ae37506e0ba44e4a1e12,Learning the Language of wearable sensors.pdf,thesis/refs/papers_all/03_har_wearables/Learning the Language of wearable sensors.pdf,9630211,9.18 MB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
8640f261733bb82633d0377b267d18188f288a0513ce9fee20a83002a251c674,"Leveraging MIMIC Datasets for Better Digital Health- A Review on Open Problems, Progress Highlights, and Future Promises.pdf","archive/papers/papers needs to read/Leveraging MIMIC Datasets for Better Digital Health- A Review on Open Problems, Progress Highlights, and Future Promises.pdf",944688,922.5 KB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
8640f261733bb82633d0377b267d18188f288a0513ce9fee20a83002a251c674,"Leveraging MIMIC Datasets for Better Digital Health- A Review on Open Problems, Progress Highlights, and Future Promises.pdf","archive/papers/research_papers/76 papers/Leveraging MIMIC Datasets for Better Digital Health- A Review on Open Problems, Progress Highlights, and Future Promises.pdf",944688,922.5 KB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
8640f261733bb82633d0377b267d18188f288a0513ce9fee20a83002a251c674,"Leveraging MIMIC Datasets for Better Digital Health- A Review on Open Problems, Progress Highlights, and Future Promises.pdf","archive/research_papers/76 papers/Leveraging MIMIC Datasets for Better Digital Health- A Review on Open Problems, Progress Highlights, and Future Promises.pdf",944688,922.5 KB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
8640f261733bb82633d0377b267d18188f288a0513ce9fee20a83002a251c674,"Leveraging MIMIC Datasets for Better Digital Health- A Review on Open Problems, Progress Highlights, and Future Promises.pdf","thesis/refs/papers_all/01_mlops/Leveraging MIMIC Datasets for Better Digital Health- A Review on Open Problems, Progress Highlights, and Future Promises.pdf",944688,922.5 KB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
3bc64ab95918409e5a0870e08c1ebb7016fd99ebd8539a50c38ac72f792a222a,LLM Chatbot-Creation Approaches.pdf,archive/papers/papers needs to read/LLM Chatbot-Creation Approaches.pdf,375631,366.8 KB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
3bc64ab95918409e5a0870e08c1ebb7016fd99ebd8539a50c38ac72f792a222a,LLM Chatbot-Creation Approaches.pdf,archive/papers/research_papers/76 papers/LLM Chatbot-Creation Approaches.pdf,375631,366.8 KB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
3bc64ab95918409e5a0870e08c1ebb7016fd99ebd8539a50c38ac72f792a222a,LLM Chatbot-Creation Approaches.pdf,archive/research_papers/76 papers/LLM Chatbot-Creation Approaches.pdf,375631,366.8 KB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
3bc64ab95918409e5a0870e08c1ebb7016fd99ebd8539a50c38ac72f792a222a,LLM Chatbot-Creation Approaches.pdf,thesis/refs/papers_all/01_mlops/LLM Chatbot-Creation Approaches.pdf,375631,366.8 KB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
b5f9f935138de9c9cfb3975d60f3da2138b7449c6a0242f6060b0c8b281c91d7,LSM-2-Learning from Incomplete Wearable Sensor Data.pdf,archive/papers/papers needs to read/LSM-2-Learning from Incomplete Wearable Sensor Data.pdf,6007221,5.73 MB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
b5f9f935138de9c9cfb3975d60f3da2138b7449c6a0242f6060b0c8b281c91d7,LSM-2-Learning from Incomplete Wearable Sensor Data.pdf,archive/papers/research_papers/76 papers/LSM-2-Learning from Incomplete Wearable Sensor Data.pdf,6007221,5.73 MB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
b5f9f935138de9c9cfb3975d60f3da2138b7449c6a0242f6060b0c8b281c91d7,LSM-2-Learning from Incomplete Wearable Sensor Data.pdf,archive/research_papers/76 papers/LSM-2-Learning from Incomplete Wearable Sensor Data.pdf,6007221,5.73 MB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
b5f9f935138de9c9cfb3975d60f3da2138b7449c6a0242f6060b0c8b281c91d7,LSM-2-Learning from Incomplete Wearable Sensor Data.pdf,thesis/refs/papers_all/03_har_wearables/LSM-2-Learning from Incomplete Wearable Sensor Data.pdf,6007221,5.73 MB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
720bee690b437e24f4c24942d937566edef49a60b8d2fc5abb54ae6339e58f7c,Machine Learning Applied to Edge Computing and Wearable Devices for Healthcare- Systematic Mapping of the Literature.pdf,archive/papers/papers needs to read/Machine Learning Applied to Edge Computing and Wearable Devices for Healthcare- Systematic Mapping of the Literature.pdf,407648,398.1 KB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
720bee690b437e24f4c24942d937566edef49a60b8d2fc5abb54ae6339e58f7c,Machine Learning Applied to Edge Computing and Wearable Devices for Healthcare- Systematic Mapping of the Literature.pdf,archive/papers/research_papers/76 papers/Machine Learning Applied to Edge Computing and Wearable Devices for Healthcare- Systematic Mapping of the Literature.pdf,407648,398.1 KB,4,YES,Cross-tree duplicate: keep thesis/refs/papers_all/ copy as canonical; review archive/ copy before any removal.
